,gx,gy,gz,ax,ay,az,mx,my,mz,q0,q1,q2,q3
233,-0.06,0.075,0.008,0.077,0.359,9.944,-10.127,-3.25,-72.21,0.997,0.015,0.04,0.02
234,0.034,0.03,0.029,0.01,0.263,9.901,-9.104,-4.227,-72.337,0.997,0.015,0.04,0.02
235,-0.011,-0.017,0.057,-0.014,0.163,9.925,-10.623,-2.151,-73.512,0.997,0.015,0.04,0.02
236,-0.056,0.073,0.036,-0.034,0.24,9.911,-9.681,-2.766,-71.75,0.997,0.015,0.041,0.02
237,0.036,-0.031,0.042,-0.043,0.225,10.05,-8.63,-5.339,-71.616,0.997,0.015,0.041,0.02
238,0.011,-0.055,0.037,-0.053,0.196,9.844,-8.63,-5.339,-71.616,0.997,0.015,0.041,0.021
239,0.058,-0.018,0.003,0.067,0.335,9.997,-10.544,-3.556,-71.797,0.997,0.016,0.041,0.021
240,0.048,-0.024,0.032,-0.096,0.244,9.906,-8.974,-2.464,-72.153,0.997,0.016,0.04,0.021
241,0.065,-0.025,0.054,0.01,0.24,9.872,-8.974,-2.464,-72.153,0.997,0.016,0.04,0.021
242,0.052,-0.022,0.009,0.182,0.211,9.935,-8.36,-3.42,-71.57,0.997,0.017,0.04,0.021
243,0.024,0.014,-0.027,-0.029,0.335,9.954,-10.297,-2.94,-72.791,0.997,0.017,0.04,0.021
244,0.073,-0.03,0.097,0.014,0.297,9.944,-9.532,-2.605,-71.597,0.997,0.017,0.04,0.021
245,0.061,-0.046,-0.015,-0.048,0.455,9.891,-9.255,-3.261,-72.179,0.997,0.017,0.04,0.021
246,0.078,-0.042,0.033,-0.105,0.192,10.121,-8.991,-3.28,-72.894,0.997,0.018,0.04,0.021
247,-0.018,-0.008,-0.025,0.053,0.307,10.059,-9.208,-2.751,-70.718,0.997,0.018,0.04,0.021
248,0.031,0.024,-0.014,0.148,0.402,9.911,-10.172,-1.663,-72.906,0.997,0.018,0.04,0.021
249,0.086,-0.009,0.011,-0.019,0.244,9.896,-9.117,-2.139,-72.008,0.997,0.018,0.04,0.021
250,0.002,0.072,0.015,0.062,0.34,9.844,-9.261,-2.781,-72.17,0.997,0.018,0.041,0.021
251,0.069,0.101,-0.031,0.211,0.35,9.891,-9.261,-2.781,-72.17,0.997,0.019,0.041,0.021
252,0.009,-0.059,0.05,0.503,0.479,10.26,-10.301,-2.62,-72.785,0.997,0.019,0.041,0.021
253,-0.108,-0.122,0.131,-0.201,0.24,9.939,-10.301,-2.62,-72.785,0.997,0.018,0.04,0.022
254,-0.1,-0.022,0.072,-0.283,-0.072,9.848,-11.316,-3.251,-72.978,0.997,0.018,0.04,0.022
255,0.006,0.022,-0.035,0.081,0.254,9.844,-10.728,-3.415,-72.815,0.997,0.018,0.041,0.022
256,-0.025,0.003,-0.006,0.034,0.292,9.939,-9.502,-2.91,-70.877,0.997,0.017,0.041,0.022
257,0.019,-0.028,0.004,-0.034,0.431,9.987,-9.872,-2.952,-73.065,0.997,0.018,0.041,0.022
258,0.022,0.004,0.003,-0.062,0.302,9.911,-9.245,-2.772,-71.734,0.997,0.018,0.041,0.022
259,0.069,-0.011,-0.042,0.01,0.273,9.887,-8.651,-3.417,-71.58,0.997,0.018,0.041,0.022
260,0.038,-0.005,0.053,0.057,0.354,9.92,-8.651,-3.417,-71.58,0.997,0.018,0.041,0.022
261,0.029,-0.021,-0.017,0.105,0.359,9.925,-9.662,-3.561,-71.475,0.997,0.018,0.041,0.022
262,0.013,-0.018,-0.008,0,0.364,9.805,-9.009,-1.678,-72.864,0.997,0.018,0.04,0.022
263,-0.035,0.004,-0.005,-0.091,0.283,9.935,-9.009,-1.678,-72.864,0.997,0.018,0.041,0.022
264,0.01,-0.041,0.035,0.024,0.311,9.954,-10.311,-2.626,-73.075,0.997,0.018,0.04,0.022
265,0.006,-0.016,0.034,0.038,0.388,10.011,-8.637,-3.731,-71.296,0.997,0.018,0.04,0.023
266,0.052,-0.029,0.015,0.034,0.321,9.872,-10.271,-2.925,-72.065,0.997,0.019,0.04,0.023
267,-0.025,0.016,-0.007,0.024,0.287,9.805,-9.59,-2.154,-73.04,0.997,0.018,0.04,0.023
268,-0.006,-0.025,-0.05,-0.134,0.335,10.04,-8.69,-1.343,-71.977,0.997,0.018,0.04,0.022
269,0.004,0.031,0.005,0.029,0.259,9.834,-9.707,-3.265,-72.63,0.997,0.018,0.041,0.022
270,-0.007,0.058,-0.015,0.077,0.316,9.906,-9.255,-3.261,-72.179,0.997,0.018,0.041,0.022
271,0.056,0.01,0.053,-0.014,0.412,9.915,-9.261,-2.781,-72.17,0.997,0.019,0.041,0.022
272,0.021,0.01,0.054,0.067,0.431,9.839,-9.261,-2.781,-72.17,0.997,0.019,0.041,0.023
273,0.04,-0.008,0.055,0.043,0.359,9.867,-8.343,-2.604,-70.829,0.997,0.019,0.041,0.023
274,-0.018,0.005,-0.025,0.053,0.196,9.815,-10.275,-2.605,-72.059,0.997,0.019,0.041,0.023
275,-0.026,0.024,0.023,-0.019,0.292,9.834,-10.275,-2.605,-72.059,0.997,0.019,0.041,0.023
276,0.02,0.039,0.036,-0.072,0.374,9.935,-9.69,-1.965,-71.735,0.997,0.019,0.042,0.023
277,0.003,-0.042,0.028,0.067,0.297,9.815,-9.276,-2.79,-72.606,0.997,0.019,0.041,0.023
278,0.038,-0.015,0.031,0.081,0.316,9.949,-8.938,-3.25,-71.442,0.997,0.019,0.041,0.023
279,-0.01,0.034,0.039,0.043,0.398,9.867,-9.014,-1.197,-72.855,0.997,0.019,0.041,0.024
280,0.03,-0.013,0.035,-0.048,0.292,9.844,-10.085,-3.226,-71.049,0.997,0.019,0.041,0.024
281,-0.006,0.054,-0.005,-0.134,0.335,10.002,-8.708,-2.159,-72.718,0.997,0.019,0.042,0.024
282,-0.045,0.036,-0.035,-0.019,0.369,9.891,-8.708,-2.159,-72.718,0.997,0.019,0.042,0.024
283,-0.029,-0.004,0.009,0.048,0.383,9.815,-10.827,-1.936,-71.051,0.997,0.018,0.042,0.024
284,0.048,-0.024,0.043,0.129,0.321,9.963,-10.827,-1.936,-71.051,0.997,0.019,0.042,0.024
285,0.05,0.005,0.001,0.029,0.455,10.069,-9.709,-4.072,-72.936,0.997,0.019,0.042,0.024
286,-0.037,0.029,-0.067,0.043,0.422,9.92,-8.534,-2.79,-72.144,0.997,0.019,0.042,0.024
287,-0.039,0.011,-0.061,0.048,0.398,9.911,-10.161,-1.657,-72.616,0.997,0.019,0.042,0.023
288,-0.038,0.043,-0.006,-0.053,0.326,9.882,-10.108,-3.562,-71.781,0.997,0.018,0.043,0.023
289,0.017,-0.011,0.038,0.062,0.292,9.882,-9.585,-2.635,-73.049,0.997,0.018,0.043,0.023
290,0.069,0.003,0.085,-0.053,0.316,9.887,-10.676,-3.385,-71.363,0.997,0.019,0.043,0.024
291,-0.018,0.024,0.034,0.038,0.335,9.877,-9.713,-2.784,-72.621,0.997,0.019,0.043,0.024
292,-0.003,0.012,-0.006,-0.005,0.263,9.944,-10.721,-2.605,-72.365,0.997,0.019,0.043,0.024
293,-0.053,0.017,0.01,-0.014,0.436,9.906,-9.685,-2.446,-71.744,0.997,0.018,0.043,0.024
294,0.057,-0.014,0.028,-0.048,0.35,9.935,-9.685,-2.446,-71.744,0.997,0.019,0.043,0.024
295,0.051,-0.037,0.033,0.019,0.398,9.891,-8.935,-3.57,-71.448,0.997,0.019,0.043,0.024
296,-0.005,-0.001,0.029,-0.024,0.374,9.839,-8.58,-2.493,-73.299,0.997,0.019,0.043,0.024
297,-0.03,0.065,0.001,-0.048,0.321,10.05,-9.538,-2.124,-71.588,0.997,0.019,0.043,0.025
298,-0.001,0.015,0.048,0.072,0.374,9.834,-9.74,-3.606,-73.653,0.997,0.019,0.043,0.025
299,-0.015,0.015,0.022,0.091,0.359,9.915,-10.227,-4.512,-71.369,0.997,0.019,0.043,0.025
300,-0.014,0.047,-0.002,0.086,0.311,9.887,-10.712,-3.406,-72.38,0.997,0.019,0.044,0.025
301,0.027,-0.009,0.056,0.053,0.22,9.891,-11.147,-2.594,-72.09,0.997,0.019,0.044,0.025
302,-0.025,0.035,-0.058,-0.005,0.316,9.997,-9.674,-2.44,-71.454,0.997,0.019,0.044,0.025
303,-0.011,0.029,-0.038,-0.019,0.24,9.887,-9.653,-1.944,-70.719,0.997,0.018,0.044,0.025
304,0.002,0.019,-0.022,0.072,0.24,9.954,-9.653,-1.944,-70.719,0.997,0.018,0.044,0.025
305,-0.024,0.032,0.001,0.062,0.24,9.939,-10.163,-2.464,-72.921,0.997,0.018,0.044,0.025
306,0.05,-0.038,0.042,0.014,0.283,9.829,-9.81,-3.723,-71.628,0.997,0.019,0.044,0.025
307,0.009,-0.016,0.108,-0.081,0.34,10.03,-9.81,-3.723,-71.628,0.997,0.019,0.044,0.025
308,-0.01,-0.012,0.07,-0.062,0.388,9.992,-9.077,-3.405,-71.306,0.997,0.019,0.044,0.026
309,0.061,0.002,0.019,0.053,0.326,9.958,-8.737,-1.854,-73.438,0.997,0.019,0.044,0.026
310,0.038,-0.059,0.035,0.019,0.244,9.877,-8.954,-2.775,-71.724,0.997,0.019,0.044,0.026
311,0,0.025,-0.019,0.153,0.335,9.877,-9.814,-3.402,-71.622,0.997,0.019,0.044,0.026
312,-0.008,0.032,-0.015,0.168,0.331,9.973,-9.121,-1.818,-72.002,0.997,0.019,0.044,0.026
313,-0.036,0.013,0.005,0.01,0.441,9.939,-10.695,-2.59,-71.639,0.997,0.019,0.044,0.026
314,-0.01,0.026,-0.019,0.115,0.378,9.872,-9.093,-2.931,-71.587,0.997,0.019,0.044,0.026
315,0.061,-0.016,0.009,0.096,0.345,9.882,-9.264,-2.46,-72.164,0.997,0.019,0.044,0.026
316,-0.017,0.012,-0.003,0.086,0.345,9.858,-9.264,-2.46,-72.164,0.997,0.019,0.044,0.026
317,-0.013,0.021,0.04,0.101,0.426,9.92,-8.923,-3.241,-71.007,0.997,0.019,0.044,0.026
318,-0.046,0.076,0.019,0.043,0.283,9.891,-9.532,-2.605,-71.597,0.997,0.019,0.045,0.026
319,-0.025,0.037,-0.006,-0.029,0.345,10.026,-8.695,-1.83,-72.276,0.997,0.018,0.045,0.026
320,0.029,-0.058,0.062,-0.11,0.34,9.92,-9.093,-2.931,-71.587,0.997,0.019,0.044,0.026
321,-0.036,-0.001,-0.033,-0.057,0.316,9.844,-9.849,-2.616,-72.333,0.997,0.018,0.044,0.026
322,0.035,-0.04,0.082,0.067,0.321,9.992,-9.243,-1.965,-71.429,0.997,0.019,0.044,0.027
323,-0.043,0.051,-0.001,0.125,0.35,9.92,-10.294,-1.81,-72.334,0.997,0.018,0.044,0.027
324,-0.005,-0.004,0.036,0.019,0.45,9.963,-9.121,-1.818,-72.002,0.997,0.018,0.044,0.027
325,0.034,-0.01,0.045,0.038,0.359,9.911,-10.838,-3.232,-71.801,0.997,0.018,0.044,0.027
326,0.044,-0.011,0.078,-0.043,0.321,9.982,-10.838,-3.232,-71.801,0.997,0.019,0.044,0.027
327,0.014,-0.01,0.044,-0.029,0.398,9.925,-9.844,-2.13,-72.034,0.997,0.019,0.044,0.027
328,0.039,-0.018,0.011,0.043,0.326,9.935,-9.848,-1.809,-72.028,0.997,0.019,0.044,0.028
329,-0.03,0.057,0.018,-0.067,0.273,9.882,-8.651,-3.417,-71.58,0.997,0.019,0.045,0.028
330,-0.026,0.03,0.02,0.077,0.407,9.949,-10.108,-3.562,-71.781,0.997,0.019,0.045,0.028
331,0.006,-0.049,0.038,0.129,0.455,9.863,-10.112,-3.241,-71.775,0.997,0.019,0.045,0.028
332,0.049,-0.013,0.091,-0.005,0.307,9.844,-9.523,-3.406,-71.612,0.997,0.019,0.044,0.028
333,0.023,-0.033,0.015,0.057,0.321,9.958,-8.965,-3.265,-72.168,0.997,0.019,0.044,0.028
334,-0.013,-0.002,0.027,0.057,0.302,9.867,-7.948,-1.343,-71.515,0.997,0.019,0.044,0.029
335,-0.005,0.045,0,0.12,0.287,9.848,-8.979,-1.983,-72.144,0.997,0.019,0.044,0.029
336,0.024,0.018,0.053,0.048,0.268,9.901,-8.979,-1.983,-72.144,0.997,0.019,0.044,0.029
337,-0.003,-0.026,0.042,0.014,0.335,9.863,-9.175,-2.655,-73.759,0.997,0.019,0.044,0.029
338,0.039,-0.027,0.084,0.034,0.398,9.805,-9.889,-3.768,-73.806,0.997,0.019,0.044,0.029
339,-0.048,0.002,-0.029,0.168,0.364,9.82,-9.784,-3.708,-70.902,0.997,0.019,0.044,0.029
340,-0.01,-0.003,0.064,0.196,0.402,9.973,-7.965,-2.159,-72.256,0.997,0.019,0.044,0.03
341,-0.009,0.052,-0.02,0.048,0.311,10.035,-9.262,-4.071,-72.63,0.997,0.019,0.044,0.03
342,0.012,-0.039,0.033,0.067,0.335,9.839,-10.23,-4.192,-71.363,0.997,0.019,0.044,0.03
343,-0.002,-0.004,0.061,0.072,0.311,9.887,-9.714,-3.591,-72.927,0.997,0.019,0.044,0.03
344,-0.017,0.05,0.01,-0.077,0.407,9.935,-9.243,-1.965,-71.429,0.997,0.019,0.044,0.03
345,-0.033,0.046,0.006,-0.005,0.359,9.978,-8.08,-4.397,-72.158,0.997,0.019,0.044,0.03
346,0.033,-0.027,0.029,-0.062,0.297,9.786,-8.08,-4.397,-72.158,0.997,0.019,0.044,0.03
347,0,0.019,-0.003,-0.01,0.321,9.882,-9.246,-4.062,-72.194,0.997,0.019,0.044,0.03
348,0.026,-0.002,0.031,0.053,0.326,10.069,-9.246,-4.062,-72.194,0.997,0.019,0.044,0.03
349,0.014,0.004,0.008,0.048,0.326,9.968,-8.971,-4.075,-72.619,0.997,0.019,0.044,0.03
350,0.008,-0.026,0.048,0.12,0.445,10.04,-9.874,-1.824,-72.754,0.997,0.019,0.044,0.031
351,0.039,-0.062,0.027,0.206,0.369,9.949,-10.288,-3.741,-72.806,0.997,0.02,0.044,0.031
352,0.01,-0.034,-0.009,0.072,0.321,9.848,-9.529,-2.925,-71.603,0.997,0.02,0.044,0.031
353,0.031,-0.037,-0.007,0,0.268,9.944,-9.553,-2.133,-72.023,0.997,0.02,0.043,0.031
354,-0.001,0.01,0.023,0.048,0.216,9.939,-9.544,-2.934,-72.038,0.997,0.02,0.043,0.031
355,0.019,-0.002,0.01,0.125,0.388,9.887,-9.7,-2.455,-72.18,0.997,0.02,0.043,0.031
356,0.015,-0.027,0.031,0.062,0.168,10.141,-9.285,-1.989,-72.591,0.997,0.02,0.043,0.031
357,0.037,-0.021,-0.007,0.096,0.441,9.848,-10.579,-3.254,-72.662,0.997,0.02,0.043,0.031
358,-0.01,-0.067,0.103,0.086,0.417,9.997,-10.579,-3.254,-72.662,0.997,0.02,0.043,0.031
359,-0.044,-0.01,0.011,0.105,0.364,9.81,-9.557,-1.813,-72.017,0.997,0.02,0.043,0.032
360,0.011,0.021,0.03,0.148,0.378,10.021,-10.136,-2.449,-72.195,0.997,0.02,0.043,0.032
361,0.004,-0.026,0.015,0.187,0.345,9.901,-9.688,-3.576,-72.201,0.997,0.02,0.043,0.032
362,0.01,-0.036,0.023,0.062,0.369,9.93,-9.511,-2.109,-70.862,0.997,0.02,0.043,0.032
363,0.013,-0.036,0.044,0.077,0.35,9.896,-10.681,-2.905,-71.354,0.997,0.02,0.043,0.032
364,-0.007,0.018,-0.021,0.153,0.263,9.939,-8.672,-2.945,-72.007,0.997,0.02,0.043,0.032
365,-0.025,0.026,0.043,0.326,0.412,9.834,-9.289,-1.668,-72.585,0.997,0.02,0.043,0.032
366,-0.03,-0.072,0.036,0.101,0.431,9.92,-8.427,-2.169,-72.998,0.997,0.019,0.042,0.032
367,0.011,-0.039,0.019,0.153,0.331,9.92,-8.364,-4.551,-72.026,0.997,0.019,0.042,0.032
368,0.046,-0.052,0.034,0.129,0.287,9.954,-8.364,-4.551,-72.026,0.997,0.02,0.042,0.033
369,0.044,-0.081,0.043,0.043,0.441,9.829,-9.527,-2.118,-71.297,0.997,0.02,0.041,0.033
370,0.026,-0.04,0.023,-0.072,0.345,9.954,-9.527,-2.118,-71.297,0.997,0.02,0.041,0.033
371,0.045,0,0.02,0.148,0.35,9.748,-10.889,-2.455,-72.948,0.997,0.02,0.041,0.033
372,0.026,-0.024,0.035,0.105,0.297,10.026,-10.073,-4.348,-71.07,0.997,0.02,0.041,0.033
373,-0.015,0.001,0.016,0.077,0.345,9.944,-9.509,-3.72,-71.327,0.997,0.02,0.041,0.033
374,0.031,-0.03,0.003,0.067,0.364,9.877,-10.149,-2.779,-72.637,0.997,0.02,0.041,0.033
375,0.035,-0.041,0.039,0.034,0.316,9.887,-10.83,-1.615,-71.045,0.997,0.021,0.041,0.033
376,-0.033,0.025,-0.021,0.187,0.34,9.911,-9.722,-1.983,-72.606,0.997,0.02,0.041,0.033
377,0.033,0.009,0.023,0.086,0.23,9.82,-11.121,-2.579,-71.364,0.997,0.02,0.042,0.033
378,0.031,-0.042,0.024,0.024,0.383,9.891,-8.945,-3.576,-71.739,0.997,0.021,0.041,0.034
379,-0.036,-0.018,0.006,0.148,0.441,10.026,-9.681,-2.766,-71.75,0.997,0.02,0.041,0.034
380,-0.038,0.066,-0.051,0.024,0.311,10.016,-9.681,-2.766,-71.75,0.997,0.02,0.042,0.033
381,0.003,0.035,0,0.172,0.412,9.863,-9.573,-1.338,-72.299,0.997,0.02,0.042,0.033
382,0.004,0.046,-0.003,0.086,0.297,9.872,-10.844,-2.752,-71.792,0.997,0.02,0.042,0.033
383,-0.029,0.037,-0.041,0.096,0.369,9.796,-12.268,-2.556,-70.97,0.997,0.02,0.043,0.033
384,0.003,-0.022,0.013,0.043,0.311,9.872,-9.812,-2.595,-71.317,0.997,0.02,0.042,0.033
385,0.049,-0.022,0.017,0.053,0.311,9.997,-9.697,-2.775,-72.186,0.997,0.02,0.042,0.033
386,-0.043,0.008,-0.019,0.182,0.412,9.968,-9.276,-2.79,-72.606,0.997,0.02,0.042,0.033
387,-0.009,0.013,0.002,0.129,0.35,9.748,-10.828,-3.226,-71.511,0.997,0.02,0.043,0.033
388,-0.015,0.031,-0.019,0.144,0.436,9.839,-9.779,-4.188,-70.911,0.997,0.02,0.043,0.033
389,-0.006,-0.025,0.015,0.096,0.354,9.973,-8.333,-2.598,-70.538,0.997,0.02,0.043,0.033
390,-0.041,0.043,0.003,0.067,0.398,9.882,-8.333,-2.598,-70.538,0.997,0.02,0.043,0.033
391,0.026,-0.01,0.029,0.168,0.283,9.958,-10.271,-2.925,-72.065,0.997,0.02,0.043,0.033
392,-0.001,-0.023,0.013,0.163,0.398,9.882,-10.271,-2.925,-72.065,0.997,0.02,0.043,0.033
393,-0.046,0.027,-0.009,0.101,0.287,9.978,-9.572,-3.756,-73.07,0.997,0.019,0.043,0.033
394,0.011,-0.053,0.034,0.11,0.182,9.858,-9.676,-3.247,-71.759,0.997,0.019,0.042,0.034
395,0.023,0.008,0.047,0.101,0.383,9.844,-10.112,-3.241,-71.775,0.997,0.02,0.043,0.034
396,0.006,0.015,0.014,-0.014,0.412,10.021,-10.299,-3.747,-73.096,0.997,0.02,0.043,0.034
397,0.015,0.033,-0.034,0.273,0.378,9.978,-8.928,-2.76,-70.998,0.997,0.02,0.043,0.034
398,0.022,0.007,0.044,0.144,0.479,9.911,-10.189,-2.479,-73.647,0.997,0.02,0.043,0.034
399,-0.026,0.056,-0.009,0.196,0.273,9.877,-10.189,-2.479,-73.647,0.997,0.02,0.043,0.034
400,-0.019,0.042,-0.013,0.292,0.22,9.915,-9.709,-4.072,-72.936,0.997,0.02,0.043,0.034
401,-0.033,0.067,-0.009,0.259,0.287,9.805,-9.073,-3.726,-71.312,0.997,0.019,0.044,0.034
402,0.012,-0.032,0.095,0.388,0.445,9.978,-9.073,-3.726,-71.312,0.997,0.019,0.043,0.034
403,-0.012,-0.03,0.145,0.23,0.297,9.872,-9.697,-2.775,-72.186,0.997,0.019,0.043,0.035
404,-0.061,-0.021,0.158,0.144,0.163,9.911,-8.355,-2.934,-71.27,0.997,0.019,0.043,0.036
405,-0.056,0.012,0.183,0.192,0.34,9.92,-9.099,-3.741,-72.038,0.997,0.019,0.043,0.037
406,-0.038,0.02,0.178,-0.115,0.398,9.858,-9.103,-3.42,-72.032,0.997,0.019,0.043,0.038
407,-0.021,0.083,0.161,-0.201,0.45,9.872,-8.509,-3.582,-71.723,0.996,0.019,0.043,0.038
408,0.008,-0.029,0.163,0,0.125,10.021,-9.021,-2.007,-73.306,0.996,0.019,0.043,0.039
409,-0.015,-0.009,0.192,-0.057,0.278,9.911,-8.945,-3.576,-71.739,0.996,0.019,0.043,0.04
410,-0.021,-0.019,0.174,0.283,0.335,9.867,-9.24,-3.252,-71.743,0.996,0.019,0.043,0.041
411,-0.076,0.064,0.051,0.196,0.302,9.939,-9.24,-3.252,-71.743,0.996,0.018,0.043,0.041
412,-0.099,0.037,0.03,-0.206,0.263,9.987,-8.65,-2.61,-71.275,0.996,0.018,0.043,0.041
413,-0.121,0.029,0.059,0.062,0.263,9.863,-11.278,-1.939,-71.502,0.996,0.017,0.044,0.042
414,-0.147,0.02,0.033,0.057,0.244,9.997,-11.278,-1.939,-71.502,0.996,0.016,0.044,0.042
415,-0.278,0.085,0,0.024,0.187,10.011,-9.52,-3.726,-71.618,0.996,0.015,0.044,0.042
416,-0.298,0.057,-0.056,0.12,0.168,9.954,-8.923,-3.241,-71.007,0.996,0.013,0.044,0.042
417,-0.381,0.078,0.008,-0.01,0.072,10.102,-9.681,-2.766,-71.75,0.996,0.011,0.045,0.042
418,-0.514,0.048,-0.023,0.029,0.192,9.935,-10.073,-4.348,-71.07,0.996,0.009,0.045,0.042
419,-0.763,0.145,-0.033,0.192,0.153,10.073,-9.662,-3.561,-71.475,0.996,0.005,0.045,0.042
420,-0.883,0.099,0.02,-0.019,0.062,10.112,-10.103,-4.042,-71.79,0.996,0.001,0.046,0.042
421,-1.042,0.095,0.076,0.053,-0.091,10.241,-10.103,-4.042,-71.79,0.996,-0.004,0.046,0.043
422,-1.417,0.113,0.048,0.057,-0.053,10.428,-10.647,-4.498,-70.949,0.996,-0.011,0.047,0.043
423,-2.012,0.119,0.041,0.273,-0.072,10.481,-10.647,-4.498,-70.949,0.996,-0.021,0.047,0.044
424,-2.858,0.05,0.144,0.182,-0.402,10.845,-8.318,-4.847,-70.871,0.996,-0.035,0.046,0.045
425,-3.789,-0.044,0.44,0.158,-1.791,10.6,-10.016,-7.056,-70.395,0.995,-0.053,0.046,0.049
426,-4.311,-0.136,0.508,0.489,-2.62,10.385,-9.678,-6.066,-68.769,0.993,-0.075,0.044,0.052
427,-4.366,-0.339,0.589,0.46,-3.2,9.321,-9.679,-9.291,-69.846,0.991,-0.096,0.042,0.056
428,-4.366,-0.321,0.596,1.178,-3.588,9.283,-10.402,-10.569,-70.186,0.989,-0.117,0.04,0.06
429,-4.366,-0.435,0.695,0.556,-3.262,8.962,-9.335,-11.682,-69.154,0.986,-0.137,0.038,0.064
430,-4.366,-0.383,0.351,0.747,-3.43,9.173,-9.888,-13.755,-69.069,0.983,-0.158,0.035,0.066
431,-4.353,-0.241,0.078,0.685,-4.033,8.622,-8.172,-14.115,-69.883,0.979,-0.178,0.034,0.067
432,-4.172,0.05,-0.305,0.216,-5.949,8.996,-8.434,-15.707,-69.633,0.976,-0.198,0.033,0.066
433,-3.858,0.339,-0.446,0.776,-5.834,7.659,-8.434,-15.707,-69.633,0.972,-0.216,0.034,0.063
434,-4.091,0.413,-0.754,0.92,-5.719,7.999,-9.03,-18.61,-71.015,0.968,-0.236,0.035,0.059
435,-4.366,-0.149,-0.558,0.493,-6.922,7.358,-8.145,-19.259,-70.85,0.963,-0.256,0.034,0.057
436,-4.366,-0.255,-0.345,1.6,-7.113,5.901,-8.122,-21.342,-70.889,0.957,-0.276,0.032,0.055
437,-4.366,-0.24,-0.262,0.896,-6.337,8.186,-8.272,-24.728,-72.119,0.951,-0.296,0.03,0.054
438,-4.366,-0.203,-0.324,0.714,-6.711,7.353,-7.737,-26.213,-73.868,0.945,-0.316,0.029,0.052
439,-4.366,-0.189,-0.301,-0.321,-7.381,6.423,-8.898,-27.326,-74.221,0.938,-0.336,0.028,0.05
440,-3.924,-0.329,-0.45,-0.685,-7.18,5.269,-8.736,-30.704,-74.859,0.932,-0.354,0.027,0.048
441,-3.145,0.032,-0.45,-1.039,-8.612,5.834,-8.956,-30.584,-76.895,0.927,-0.368,0.027,0.045
442,-2.668,0.1,-0.209,-0.335,-8.828,4.828,-8.22,-31.394,-76.883,0.922,-0.38,0.028,0.042
443,-2.508,0.043,-0.053,-0.862,-8.737,5.408,-8.22,-31.394,-76.883,0.917,-0.391,0.029,0.041
444,-2.326,0.05,-0.041,-0.742,-8.426,4.57,-9.717,-32.207,-78.403,0.913,-0.401,0.031,0.039
445,-1.786,0.097,-0.011,-0.335,-7.88,4.148,-10.073,-32.079,-80.153,0.909,-0.409,0.032,0.038
446,-1.292,-0.005,-0.087,-0.68,-9.077,2.242,-10.073,-32.079,-80.153,0.906,-0.415,0.034,0.036
447,-1.23,-1.385,-0.129,2.218,-9.666,1.993,-9.015,-33.842,-79.568,0.904,-0.421,0.028,0.036
448,-1.063,-1.405,0.114,1.073,-9.259,3.861,-9.015,-33.842,-79.568,0.902,-0.425,0.023,0.038
449,-1.369,-1.12,-0.004,0.45,-9.12,3.573,-8.622,-34.678,-81.019,0.899,-0.431,0.019,0.039
450,-1.019,-0.902,-0.081,0.431,-9.096,2.965,-10.204,-33.843,-80.336,0.897,-0.436,0.016,0.039
451,-0.708,-0.713,0.122,0.489,-9.35,3.042,-8.573,-34.328,-79.561,0.896,-0.439,0.014,0.039
452,-0.614,-0.246,0.098,0.814,-9.302,2.917,-10.469,-35.598,-80.234,0.894,-0.442,0.014,0.038
453,-0.705,-0.082,0.258,0.877,-9.36,3.142,-9.618,-36.105,-80.938,0.893,-0.445,0.016,0.037
454,-0.486,-0.046,0.326,0.613,-9.36,3.085,-9.618,-36.105,-80.938,0.891,-0.447,0.017,0.037
455,-0.591,-0.27,0.271,0.56,-9.853,2.836,-9.053,-35.154,-81.044,0.89,-0.45,0.018,0.037
456,-0.951,-0.198,0.292,-0.029,-9.848,1.672,-9.053,-35.154,-81.044,0.888,-0.455,0.019,0.037
457,-1.23,-0.261,0.191,0.527,-10.164,2.385,-9.756,-36.26,-80.801,0.885,-0.461,0.019,0.036
458,-1.232,-0.135,0.235,1.025,-9.479,2.505,-10.033,-38.022,-80.99,0.882,-0.466,0.02,0.036
459,-1.407,0.102,0.319,0.819,-9.341,1.322,-9.077,-36.78,-82.236,0.878,-0.473,0.022,0.035
460,-1.279,0.248,0.305,0.656,-9.896,1.777,-10.529,-36.438,-82.137,0.875,-0.479,0.025,0.034
461,-1.095,0.23,0.256,0.316,-10.246,1.614,-8.931,-37.265,-82.385,0.872,-0.484,0.028,0.033
462,-0.896,-0.034,0.047,0.354,-10.035,1.629,-8.112,-37.306,-83.805,0.87,-0.489,0.029,0.031
463,-0.87,-0.173,0.052,0.46,-9.858,1.571,-8.112,-37.306,-83.805,0.867,-0.493,0.03,0.03
464,-0.818,-0.258,0.068,0.393,-9.839,1.475,-10.563,-38.07,-83.619,0.865,-0.497,0.03,0.028
465,-0.728,-0.269,0.072,0.608,-10.016,1.226,-9.847,-37.602,-83.729,0.863,-0.5,0.03,0.027
466,-0.625,-0.157,-0.017,0.627,-9.882,0.924,-9.847,-37.602,-83.729,0.861,-0.504,0.03,0.026
467,-0.428,-0.111,0.071,0.455,-9.82,0.786,-8.433,-38.771,-85.149,0.86,-0.506,0.031,0.024
468,-0.309,-0.006,0.133,0.833,-9.973,-0.216,-8.155,-38.62,-85.426,0.858,-0.508,0.033,0.023
