15:24:40.146 -> Initialization of the sensor returned: All is well.
15:24:40.146 -> Waiting for data
15:24:44.001 -> Raw:15840,03216,03224,-00166,00161,00582,-00220,-00172,-00333
15:24:44.054 -> Raw:15528,03440,03128,-00742,-00337,01412,-00223,-00180,-00323
15:24:44.054 -> Raw:15504,03440,03056,01136,-00389,01650,-00224,-00173,-00319
15:24:44.101 -> Raw:15768,03000,02968,00936,-00717,01841,-00221,-00166,-00327
15:24:44.101 -> Raw:15624,03112,02976,00468,-00370,01828,-00216,-00166,-00332
15:24:44.154 -> Raw:15744,02888,02800,02209,-00674,03730,-00225,-00175,-00318
15:24:44.201 -> Raw:15752,02872,02864,03044,-01071,04305,-00233,-00165,-00320
15:24:44.201 -> Raw:15800,03056,03544,-04907,-00188,04923,-00227,-00161,-00324
15:24:44.254 -> Raw:16904,03456,03624,03660,01374,00007,-00247,-00162,-00318
15:24:44.254 -> Raw:16280,03128,03664,-01921,03391,-02403,-00228,-00165,-00330
15:24:44.301 -> Raw:15384,02552,03520,-01889,03060,-04180,-00241,-00165,-00318
15:24:44.355 -> Raw:15472,02248,03360,-03485,03884,-02754,-00228,-00167,-00318
15:24:44.355 -> Raw:15944,02312,03168,-01789,02834,-01043,-00224,-00168,-00329
15:24:44.402 -> Raw:16256,02392,03248,-00170,03665,00135,-00229,-00159,-00332
15:24:44.455 -> Raw:17104,02880,03176,-02270,02686,01738,-00213,-00156,-00329
15:24:44.455 -> Raw:17520,02848,03296,00529,03118,01742,-00217,-00170,-00328
15:24:44.505 -> Raw:16680,02056,03192,04613,06024,01538,-00220,-00162,-00333
15:24:44.505 -> Raw:15608,01824,03032,03556,03905,01953,-00217,-00175,-00333
15:24:44.555 -> Raw:14960,01488,03200,04985,02485,06314,-00215,-00165,-00328
15:24:44.602 -> Raw:15520,02056,03264,12580,03768,10104,-00216,-00176,-00332
15:24:44.602 -> Raw:17080,01696,03104,-02776,-04426,00737,-00213,-00181,-00324
15:24:44.649 -> Raw:12840,00432,03856,04692,-07029,10321,-00219,-00168,-00327
15:24:44.697 -> Raw:16120,01200,03784,03859,-07092,07817,-00231,-00167,-00318
15:24:44.697 -> Raw:16168,01624,04208,07119,-04437,09040,-00235,-00173,-00322
15:24:44.755 -> Raw:14944,00560,03984,10050,-02448,02819,-00244,-00175,-00305
