10:56:21.751 -> Raw:-00296,13560,-03528,-17454,32767,-00279,-00294,-00145,00611
10:56:21.751 -> Raw:02168,16216,-10720,-20955,32767,-04963,-00327,-00150,00595
10:56:21.789 -> Raw:02976,18304,-08784,-20576,32767,-12561,-00339,-00148,00581
10:56:21.827 -> Raw:04560,21008,-09680,-19607,32767,-20289,-00347,-00173,00546
10:56:21.865 -> Raw:05416,22024,-12184,-20721,32767,-26179,-00339,-00176,00520
10:56:21.903 -> Raw:02960,25208,-10736,-18547,28207,-31057,-00325,-00191,00503
10:56:21.903 -> Raw:02304,25656,-10256,-16546,26999,-32768,-00309,-00203,00492
10:56:21.938 -> Raw:01368,24264,-10568,-15197,26220,-32768,-00256,-00207,00463
10:56:21.977 -> Raw:-01056,22200,-09520,-11488,23300,-32768,-00216,-00200,00450
10:56:22.015 -> Raw:-04184,22392,-08000,-13302,22738,-32768,-00175,-00202,00450
10:56:22.051 -> Raw:-06752,20360,-05872,-15573,26273,-32768,-00089,-00155,00432
10:56:22.089 -> Raw:-05960,18840,-04680,-18346,32283,-32768,-00044,-00096,00431
10:56:22.089 -> Raw:-02136,14832,-07744,-24020,32767,-32768,-00008,-00037,00443
10:56:22.123 -> Raw:-00624,11672,-12368,-21609,32767,-32768,-00008,00010,00468
10:56:22.157 -> Raw:-01464,06872,-13208,-16640,28086,-32768,-00039,00091,00515
10:56:22.195 -> Raw:-02176,02504,-13880,-11534,21945,-32768,-00064,00127,00534
10:56:22.233 -> Raw:-02656,02208,-15696,-09739,14415,-24378,-00082,00143,00559
10:56:22.271 -> Raw:-04120,03888,-15864,-06686,11318,-19736,-00113,00157,00585
10:56:22.305 -> Raw:-06472,00344,-13536,11588,15585,-13840,-00140,00157,00580
10:56:22.339 -> Raw:-07576,-00424,-10952,27582,20366,-09492,-00170,00185,00580
10:56:22.339 -> Raw:-04768,01456,-08768,32767,23666,-16265,-00179,00203,00559
10:56:22.373 -> Raw:01408,-00792,-02800,32767,26441,-29987,-00228,00233,00533
10:56:22.411 -> Raw:07024,-08936,01384,31914,27955,-32768,-00262,00242,00501
10:56:22.445 -> Raw:12304,-12536,-04568,23807,26529,-32768,-00290,00251,00467
10:56:22.483 -> Raw:14784,-15280,-06064,24170,23261,-20166,-00354,00240,00438
10:56:22.521 -> Raw:14088,-12064,-01712,18099,18419,-15775,-00368,00231,00398
10:56:22.554 -> Raw:14976,-13320,-00776,14505,16976,-15841,-00386,00227,00371
10:56:22.588 -> Raw:14808,-12736,02456,25355,23173,-03365,-00394,00220,00361
10:56:22.588 -> Raw:13320,-10344,07792,32767,32767,04672,-00375,00197,00320
10:56:22.626 -> Raw:14408,-14840,14712,32767,32767,05695,-00351,00180,00269
10:56:22.667 -> Raw:15584,-16984,16256,32767,32767,09636,-00327,00172,00239
10:56:22.704 -> Raw:15216,-12728,17728,32767,32767,07047,-00270,00130,00191
10:56:22.738 -> Raw:14312,-13704,20672,32767,32767,-01396,-00208,00082,00180
10:56:22.776 -> Raw:11832,-11824,21208,32767,32767,01055,-00174,00051,00182
10:56:22.776 -> Raw:09176,-08488,21952,28541,32767,01371,-00110,00032,00206
10:56:22.814 -> Raw:03664,-06264,23616,22254,32767,02912,-00067,-00007,00249
10:56:22.852 -> Raw:-01232,-04944,22568,18897,32767,05163,-00055,-00021,00291
10:56:22.890 -> Raw:-02752,-03664,21912,12942,32767,06590,-00043,-00030,00326
10:56:22.928 -> Raw:-03760,-02832,19272,06907,32767,08122,-00022,-00041,00373
10:56:22.963 -> Raw:-02944,-01896,14808,-01119,32767,10431,-00028,-00056,00452
10:56:22.963 -> Raw:-03368,00392,11536,-04153,32767,12534,-00045,-00065,00501
10:56:22.996 -> Raw:-03600,03120,06208,-10694,32767,12772,-00077,-00073,00564
10:56:23.034 -> Raw:-04832,08432,05880,-19190,32767,11215,-00132,-00095,00606
10:56:23.072 -> Raw:-04392,11248,02456,-17795,32767,09066,-00185,-00118,00612
10:56:23.110 -> Raw:-01208,11408,-01248,-15410,32767,06660,-00232,-00115,00629
10:56:23.148 -> Raw:00088,13360,-03488,-24827,32767,03004,-00278,-00130,00629
10:56:23.186 -> Raw:00592,16120,-05320,-24721,32767,01396,-00317,-00141,00607
10:56:23.186 -> Raw:02024,19376,-09384,-21442,32767,-06345,-00336,-00151,00584
10:56:23.224 -> Raw:03304,19448,-10272,-20096,32767,-15347,-00355,-00153,00561
10:56:23.263 -> Raw:04432,16624,-06928,-21252,32767,-20002,-00354,-00162,00555
10:56:23.301 -> Raw:05848,20744,-08808,-20944,32767,-19688,-00344,-00183,00513
10:56:23.339 -> Raw:03872,24264,-08992,-20079,28451,-25600,-00331,-00193,00495
10:56:23.339 -> Raw:02064,25136,-05296,-20321,28168,-32768,-00308,-00205,00478
10:56:23.377 -> Raw:02360,26992,-06784,-18561,26925,-32768,-00282,-00213,00459
10:56:23.411 -> Raw:00952,26776,-07656,-19629,27790,-32768,-00233,-00216,00436
10:56:23.449 -> Raw:-00880,23880,-07680,-14771,24668,-32768,-00175,-00197,00404
10:56:23.487 -> Raw:-04336,22312,-06296,-11649,23231,-32768,-00137,-00182,00404
10:56:23.525 -> Raw:-06144,20144,-05232,-09736,24477,-32768,-00075,-00142,00397
10:56:23.563 -> Raw:-07096,19856,-06360,-08209,25154,-32768,-00022,-00091,00411
10:56:23.563 -> Raw:-08080,15464,-04264,-06845,28605,-32768,-00000,-00030,00430
10:56:23.597 -> Raw:-07768,12912,-04240,-08159,32318,-32768,-00004,00006,00434
10:56:23.630 -> Raw:-04464,10472,-05968,-09709,32767,-32768,-00008,00077,00481
10:56:23.668 -> Raw:00600,06968,-11000,-07860,32767,-32768,-00056,00125,00524
10:56:23.706 -> Raw:04728,01560,-15784,-01411,32767,-32768,-00095,00158,00551
10:56:23.744 -> Raw:03424,-03632,-15096,09061,22537,-28323,-00164,00182,00567
10:56:23.744 -> Raw:02648,-04856,-12672,18282,20810,-16612,-00204,00206,00564
10:56:23.778 -> Raw:02112,-04464,-10360,25522,21223,-14582,-00231,00216,00548
10:56:23.816 -> Raw:04696,-04928,-07856,28226,22396,-19518,-00243,00235,00539
10:56:23.855 -> Raw:07616,-05208,-06704,29984,23352,-24490,-00291,00240,00496
10:56:23.888 -> Raw:09384,-06480,-03632,32767,20330,-28347,-00317,00243,00467
10:56:23.926 -> Raw:10400,-07440,01448,32767,21005,-30294,-00336,00248,00446
10:56:23.959 -> Raw:14344,-12160,01408,26203,24057,-29160,-00374,00221,00398
10:56:23.997 -> Raw:18032,-13024,00512,25596,20547,-19137,-00398,00211,00365
10:56:23.997 -> Raw:15176,-12520,06984,31049,25367,-07138,-00402,00192,00328
10:56:24.035 -> Raw:14288,-14912,13424,28128,32767,-02028,-00408,00180,00313
10:56:24.069 -> Raw:15800,-18072,17552,24372,32767,06035,-00381,00155,00254
10:56:24.103 -> Raw:18080,-16936,17336,21683,32767,13256,-00339,00146,00222
10:56:24.141 -> Raw:18560,-13152,20392,25633,32767,15347,-00302,00142,00206
10:56:24.179 -> Raw:19088,-14024,20200,32767,32767,13017,-00214,00111,00184
